,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10254,2.0224038124084474,0.0515642249470205,0.022673892974853515,0.0008201281186528468,9,210,83,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 83}",0.8375,0.8875,0.8625,0.85,0.8375,0.8550000000000001,0.018708286933869687,616
10255,2.0647784233093263,0.06542170226591862,0.02198681831359863,0.00038700153699554063,9,210,84,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 84}",0.8375,0.8875,0.8625,0.85,0.8375,0.8550000000000001,0.018708286933869687,616
10256,2.0657716274261473,0.0430950745184148,0.023108148574829103,0.0007888784722151243,9,210,85,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 85}",0.8375,0.8875,0.8625,0.85,0.8375,0.8550000000000001,0.018708286933869687,616
10257,2.0897286891937257,0.05084257124333974,0.022970008850097656,0.000733019965198898,9,210,86,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 86}",0.8375,0.9,0.8625,0.85,0.8375,0.8575000000000002,0.02318404623873926,468
10258,2.131170558929443,0.06846497098428007,0.023323249816894532,0.000969087917339294,9,210,87,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 87}",0.8375,0.9,0.8625,0.85,0.8375,0.8575000000000002,0.02318404623873926,468
10259,2.136420249938965,0.07133379515975093,0.023961925506591798,0.001429759802425307,9,210,88,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 88}",0.8375,0.9,0.85,0.85,0.8375,0.8550000000000001,0.023184046238739268,616
10260,2.160641622543335,0.0612590078652419,0.023586606979370116,0.0005683186945710436,9,210,89,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 89}",0.8375,0.8875,0.85,0.85,0.8375,0.8525,0.01837117307087381,862
10261,2.179773139953613,0.030915233903841186,0.024533510208129883,0.0012075117684551815,9,210,90,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 90}",0.8375,0.8875,0.85,0.85,0.8375,0.8525,0.01837117307087381,862
10262,2.221284818649292,0.05026179333952384,0.02634153366088867,0.0026278787876749263,9,210,91,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 91}",0.8375,0.8875,0.85,0.85,0.8375,0.8525,0.01837117307087381,862
10263,2.250198793411255,0.08726646176957363,0.024816131591796874,0.0012345970014085825,9,210,92,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 92}",0.8375,0.8875,0.85,0.85,0.8375,0.8525,0.01837117307087381,862
10264,2.232938766479492,0.026077417564594765,0.02461862564086914,0.0009433057641698576,9,210,93,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 93}",0.8375,0.8875,0.8625,0.8375,0.8375,0.8525,0.01999999999999998,862
10265,2.2972270488739013,0.059078572738695635,0.025879096984863282,0.0007601365727690464,9,210,94,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 94}",0.8375,0.8875,0.8625,0.8375,0.8375,0.8525,0.01999999999999998,862
10266,2.2701515674591066,0.024262486974269516,0.024583053588867188,0.00034564094571264907,9,210,95,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 95}",0.8375,0.9,0.8625,0.8375,0.8375,0.8550000000000001,0.024494897427831785,616
10267,2.3539756774902343,0.05194849896426964,0.02531595230102539,0.0007026127390018219,9,210,96,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 96}",0.8375,0.9,0.8625,0.8375,0.8375,0.8550000000000001,0.024494897427831785,616
10268,2.34373459815979,0.0478223211504558,0.026191282272338866,0.0017449993656029343,9,210,97,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 97}",0.8375,0.9,0.85,0.8375,0.8375,0.8525,0.024238399287081644,862
10269,2.3731932640075684,0.046625959184446654,0.025728416442871094,0.0008885803880094413,9,210,98,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 98}",0.8375,0.9,0.85,0.8375,0.8375,0.8525,0.024238399287081644,862
10270,2.437637758255005,0.07947552448623689,0.027200746536254882,0.002831077904968818,9,210,99,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 99}",0.8375,0.9,0.85,0.8375,0.8375,0.8525,0.024238399287081644,862
10271,2.467633676528931,0.11902038951441032,0.02693204879760742,0.0017239217068194897,9,210,100,"{'max_depth': 9, 'max_features': 210, 'n_estimators': 100}",0.8375,0.9,0.85,0.85,0.8375,0.8550000000000001,0.023184046238739268,616
10272,0.141050386428833,0.0028272652508611763,0.002781105041503906,0.00044609446227950327,9,230,5,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 5}",0.5625,0.7625,0.8125,0.7625,0.7125,0.7225,0.08602325267042626,8456
10273,0.16631007194519043,0.004767664279932063,0.002926492691040039,0.00015894339400815646,9,230,6,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 6}",0.6375,0.825,0.775,0.75,0.75,0.7474999999999999,0.06144102863722254,7913
10274,0.19068312644958496,0.008449065096583412,0.003029060363769531,7.156202658943771e-05,9,230,7,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 7}",0.65,0.85,0.8,0.75,0.75,0.76,0.066332495807108,7751
10275,0.22008142471313477,0.013905220470865847,0.0032471179962158202,5.49800894254732e-05,9,230,8,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 8}",0.6375,0.85,0.825,0.775,0.775,0.7725,0.07348469228349534,7550
10276,0.24301295280456542,0.00948048953593705,0.0035384654998779296,7.187275866034203e-05,9,230,9,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 9}",0.675,0.8625,0.8,0.775,0.75,0.7725000000000001,0.06144102863722253,7537
10277,0.26987786293029786,0.00806129491757579,0.003816509246826172,5.839096371065762e-05,9,230,10,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 10}",0.7125,0.8875,0.8125,0.8,0.775,0.7975000000000001,0.05667892024377315,6615
10278,0.2984747409820557,0.009214516314798957,0.004151678085327149,0.00034877620196205973,9,230,11,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 11}",0.7125,0.875,0.825,0.8125,0.775,0.7999999999999999,0.054198708471696985,6590
10279,0.32379755973815916,0.008877102472404226,0.004253482818603516,0.00011362786356461691,9,230,12,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 12}",0.725,0.8625,0.8125,0.825,0.7625,0.7975,0.04834769901453431,6673
10280,0.34520444869995115,0.010059348774486622,0.005926847457885742,0.002351391368613615,9,230,13,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 13}",0.725,0.85,0.8125,0.825,0.75,0.7925000000000001,0.047169905660283014,6890
10281,0.371980094909668,0.012754069072863672,0.005181074142456055,0.0008863758029852727,9,230,14,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 14}",0.725,0.875,0.8375,0.825,0.775,0.8075000000000001,0.05220153254455275,6091
10282,0.4021806240081787,0.007489225017332714,0.005381870269775391,0.0006098376546931433,9,230,15,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 15}",0.7125,0.8375,0.8375,0.825,0.775,0.7975000000000001,0.048347699014534284,6615
10283,0.4340534687042236,0.009926132989153395,0.005504179000854492,0.0004684602541898515,9,230,16,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 16}",0.725,0.85,0.825,0.825,0.7875,0.8024999999999999,0.04358898943540673,6456
10284,0.45479846000671387,0.015537826903823484,0.00599217414855957,0.0007318123346120222,9,230,17,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 17}",0.7375,0.8625,0.8375,0.8375,0.7875,0.8125,0.044721359549995794,5769
10285,0.4834712028503418,0.014792323617254157,0.005953454971313476,0.00023636210454753575,9,230,18,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 18}",0.725,0.8625,0.85,0.8375,0.7875,0.8125,0.05062114182829148,5769
10286,0.5195981025695801,0.020947276089350857,0.006026697158813476,0.00019719631665251225,9,230,19,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 19}",0.7375,0.8625,0.825,0.825,0.7875,0.8074999999999999,0.042278836313219395,6143
10287,0.5290448188781738,0.025500049728333685,0.006309318542480469,0.00021833974110236926,9,230,20,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 20}",0.725,0.85,0.825,0.825,0.8,0.8049999999999999,0.04301162633521313,6302
10288,0.5568611145019531,0.01105925509725678,0.007077360153198242,0.0008978068839464795,9,230,21,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 21}",0.7375,0.85,0.825,0.825,0.8125,0.8099999999999999,0.03824264635194585,5954
10289,0.5861065864562989,0.017078055569650585,0.007500696182250977,0.001349059892928801,9,230,22,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 22}",0.7125,0.8375,0.825,0.8375,0.8,0.8025,0.04703721930556694,6352
10290,0.6006680965423584,0.01609901199234573,0.007193136215209961,0.00046690258296645516,9,230,23,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 23}",0.725,0.8375,0.825,0.825,0.7875,0.8,0.04107919181288747,6474
10291,0.6325497627258301,0.013465025738011099,0.008074426651000976,0.0012823304531960548,9,230,24,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 24}",0.725,0.825,0.8375,0.8,0.8,0.7975,0.039051248379533283,6673
10292,0.6610368251800537,0.02778773169086123,0.008589696884155274,0.0019626868904864202,9,230,25,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 25}",0.7375,0.85,0.8375,0.8,0.8,0.8049999999999999,0.039210967853395284,6302
10293,0.6803888320922852,0.021042149215814605,0.00805978775024414,0.0005520369008304746,9,230,26,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 26}",0.75,0.8375,0.8375,0.8,0.8,0.8049999999999999,0.03221024681681282,6302
10294,0.7086833953857422,0.021160514308049,0.008165264129638672,0.0003683539609590829,9,230,27,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 27}",0.7375,0.85,0.8375,0.8,0.8,0.8049999999999999,0.039210967853395284,6302
10295,0.7314311981201171,0.019300131165412685,0.00807204246520996,0.00014562591197986638,9,230,28,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 28}",0.75,0.8375,0.8375,0.8,0.8,0.8049999999999999,0.03221024681681282,6302
10296,0.7677352905273438,0.01574118417017976,0.009896087646484374,0.001240744913207025,9,230,29,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 29}",0.75,0.8375,0.8375,0.8125,0.8125,0.8099999999999999,0.03201562118716425,5954
10297,0.7883569717407226,0.015417207836587893,0.009020471572875976,0.0004966021631458583,9,230,30,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 30}",0.75,0.825,0.8375,0.8125,0.8,0.805,0.030207614933986427,6227
10298,0.8173872470855713,0.021198653883168706,0.009009599685668945,0.00013601164548962874,9,230,31,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 31}",0.75,0.825,0.85,0.8125,0.8,0.8074999999999999,0.033166247903553984,6143
10299,0.8624943733215332,0.03411623501107239,0.009262704849243164,0.0001861911175121656,9,230,32,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 32}",0.75,0.8375,0.85,0.8125,0.8125,0.8125,0.034460121880225555,5769
10300,0.8647749900817872,0.018104653174069767,0.009454584121704102,0.0002738703996030365,9,230,33,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 33}",0.75,0.85,0.85,0.8375,0.8125,0.82,0.03758324094593227,5237
10301,0.8975047111511231,0.03408634489093744,0.010082721710205078,0.0008386273254711554,9,230,34,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 34}",0.75,0.85,0.85,0.825,0.8,0.8150000000000001,0.037416573867739396,5580
10302,0.9184181690216064,0.0059977775469421775,0.009791135787963867,5.205590001685587e-05,9,230,35,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 35}",0.75,0.8375,0.85,0.825,0.8,0.8125,0.035355339059327376,5769
10303,0.9533666610717774,0.024688578891461067,0.010430860519409179,0.000909761804164857,9,230,36,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 36}",0.7375,0.825,0.85,0.8125,0.8,0.805,0.037583240945932246,6227
10304,0.9681237697601318,0.021647187424749498,0.01053624153137207,0.0002711265388017158,9,230,37,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 37}",0.75,0.825,0.85,0.825,0.8,0.8099999999999999,0.03391164991562632,5954
10305,1.0041659832000733,0.028875894902737773,0.010679912567138673,0.0003645155886500925,9,230,38,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 38}",0.7625,0.825,0.85,0.825,0.8,0.8125,0.02958039891549808,5769
10306,1.0329163074493408,0.03463331638981966,0.011871051788330079,0.0008619636864725823,9,230,39,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 39}",0.7625,0.825,0.85,0.825,0.8,0.8125,0.02958039891549808,5769
10307,1.0549102306365967,0.022966000246360672,0.01104583740234375,0.0001836867840211725,9,230,40,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 40}",0.7625,0.8375,0.85,0.8125,0.8,0.8125,0.030618621784789735,5769
10308,1.081107234954834,0.01814155042626358,0.011562490463256836,0.00039338229199391083,9,230,41,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 41}",0.775,0.825,0.85,0.8125,0.8,0.8125,0.024999999999999977,5769
10309,1.097079610824585,0.025836568296110904,0.012086296081542968,0.0008309300151083769,9,230,42,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 42}",0.7875,0.8125,0.85,0.825,0.8,0.8150000000000001,0.021505813167606556,5580
10310,1.1202740669250488,0.024286325910476192,0.011907672882080078,0.000445687338320223,9,230,43,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 43}",0.775,0.8125,0.85,0.825,0.825,0.8175000000000001,0.024494897427831765,5389
10311,1.1616101264953613,0.025637617534864574,0.012202310562133788,0.00034592185739185826,9,230,44,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 44}",0.7875,0.825,0.85,0.825,0.825,0.8225,0.019999999999999997,5012
10312,1.1742706298828125,0.026241513021850533,0.012474822998046874,0.0003912830363242962,9,230,45,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 45}",0.7625,0.825,0.85,0.825,0.825,0.8175000000000001,0.029154759474226508,5389
10313,1.1974398136138915,0.017256911515238792,0.012690591812133788,0.0004733788585863,9,230,46,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 46}",0.775,0.85,0.85,0.825,0.825,0.825,0.02738612787525829,4756
10314,1.2521803379058838,0.02297174733176057,0.012900781631469727,0.0001968205891192199,9,230,47,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 47}",0.775,0.85,0.85,0.825,0.8125,0.8225,0.02783882181415009,5012
10315,1.2494662284851075,0.02653211443573953,0.013011837005615234,0.0001658421264599327,9,230,48,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 48}",0.775,0.8625,0.85,0.825,0.8125,0.825,0.03061862178478973,4756
10316,1.2867281913757325,0.02629863463134751,0.013905763626098633,0.000672098616828123,9,230,49,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 49}",0.775,0.85,0.8625,0.825,0.825,0.8275,0.030000000000000002,4500
10317,1.3076716899871825,0.016694939983826686,0.013805580139160157,0.0007579699045459357,9,230,50,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 50}",0.775,0.8625,0.8625,0.825,0.8125,0.8275,0.03297726489568231,4500
10318,1.3379050731658935,0.014887404038915588,0.014852762222290039,0.0015548091102752012,9,230,51,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 51}",0.775,0.8625,0.8625,0.825,0.825,0.8300000000000001,0.03221024681681283,4186
10319,1.3712693691253661,0.031432578076641814,0.014728784561157227,0.0008260900249657938,9,230,52,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 52}",0.775,0.8625,0.8625,0.825,0.8125,0.8275,0.03297726489568231,4500
10320,1.373711109161377,0.018406825557570124,0.014622783660888672,0.0003782973883295001,9,230,53,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 53}",0.775,0.8625,0.8625,0.825,0.825,0.8300000000000001,0.03221024681681283,4186
10321,1.416764211654663,0.021489561233508994,0.01471867561340332,0.0005599433311704405,9,230,54,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 54}",0.775,0.85,0.8625,0.8125,0.8125,0.8225,0.031024184114977142,5012
10322,1.4390156269073486,0.015715883545147073,0.015071535110473632,0.0006663394789455244,9,230,55,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 55}",0.7875,0.825,0.8625,0.8125,0.8125,0.82,0.024494897427831803,5237
10323,1.4629541397094727,0.026234724963813308,0.015374183654785156,0.0005814473003180124,9,230,56,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 56}",0.7875,0.8125,0.875,0.8125,0.8125,0.82,0.029154759474226508,5237
10324,1.4941203594207764,0.02079997131939256,0.014912652969360351,0.0014349079394804637,9,230,57,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 57}",0.7875,0.8,0.875,0.825,0.8125,0.82,0.030207614933986427,5237
10325,1.5662860870361328,0.06021890782541713,0.016091394424438476,0.0007117911575430983,9,230,58,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 58}",0.8,0.825,0.875,0.825,0.825,0.8300000000000001,0.024494897427831775,4186
10326,1.5413867950439453,0.06454977924321967,0.016402196884155274,0.0013282368791089271,9,230,59,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 59}",0.8,0.8,0.875,0.8375,0.8125,0.825,0.028504385627478437,4756
10327,1.5557257652282714,0.02767383233728801,0.01611618995666504,0.0003320383025022562,9,230,60,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 60}",0.775,0.8,0.875,0.825,0.8125,0.8175000000000001,0.033166247903553984,5389
10328,1.5970054626464845,0.06607812859599806,0.016796112060546875,0.0004933426003130812,9,230,61,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 61}",0.8,0.8,0.875,0.825,0.8125,0.8225,0.027838821814150094,5012
10329,1.6185577869415284,0.02772806342658226,0.023218107223510743,0.012389066678699415,9,230,62,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 62}",0.8,0.8,0.875,0.8375,0.8125,0.825,0.028504385627478437,4756
10330,1.6768534183502197,0.07135922285916592,0.01707763671875,0.0005997530964211189,9,230,63,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 63}",0.8,0.8,0.8625,0.85,0.825,0.8275,0.025495097567963913,4500
10331,1.6612345695495605,0.04083949747522257,0.017414331436157227,0.0005728044346019551,9,230,64,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 64}",0.8,0.8,0.8625,0.85,0.825,0.8275,0.025495097567963913,4500
10332,1.6910586833953858,0.01690945637844074,0.01800994873046875,0.0007317294570600505,9,230,65,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 65}",0.7875,0.8,0.85,0.85,0.825,0.8225,0.02549509756796391,5012
10333,1.7383947849273682,0.04915811413390458,0.017748260498046876,0.0009626264686611455,9,230,66,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 66}",0.7875,0.825,0.8625,0.85,0.825,0.8299999999999998,0.02573907535246752,4429
10334,1.72312273979187,0.017155749020329653,0.018140316009521484,0.0007401798231266462,9,230,67,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 67}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10335,1.8005828857421875,0.0573446224580527,0.01899404525756836,0.0012830019455749284,9,230,68,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 68}",0.7875,0.8,0.8625,0.8375,0.825,0.8225,0.02669269563007829,5012
10336,1.819672203063965,0.07040920486497908,0.01838712692260742,0.0005117145343474466,9,230,69,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 69}",0.7875,0.825,0.8625,0.825,0.825,0.825,0.023717082451262868,4756
10337,1.8022109985351562,0.01708627600727202,0.018939399719238283,0.0005058521233755981,9,230,70,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 70}",0.7875,0.8,0.8625,0.8375,0.825,0.8225,0.02669269563007829,5012
10338,1.8714229583740234,0.04336550969464198,0.01994295120239258,0.001835853752275982,9,230,71,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 71}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10339,1.8794425964355468,0.03282830666681697,0.01898183822631836,0.00043010039229116276,9,230,72,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 72}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10340,1.9223810195922852,0.06152248960507297,0.019505739212036133,0.0005437271056469373,9,230,73,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 73}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10341,1.9563342094421388,0.08158899105099321,0.019708824157714844,0.0004399708630237543,9,230,74,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 74}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10342,1.9366344451904296,0.030139525424483886,0.020334815979003905,0.00047833390409563224,9,230,75,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 75}",0.7875,0.8375,0.8625,0.8375,0.825,0.8299999999999998,0.024494897427831806,4429
10343,1.9735071182250976,0.031853614821532185,0.020369434356689455,0.0004487565796972023,9,230,76,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 76}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10344,2.035375690460205,0.05283181732429809,0.020348882675170897,0.0006031838441534167,9,230,77,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 77}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10345,2.0266279220581054,0.024248180881532234,0.02155909538269043,0.0014012378352324156,9,230,78,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 78}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10346,2.069367218017578,0.04014970093084725,0.021578025817871094,0.0013631149223815328,9,230,79,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 79}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10347,2.079465866088867,0.04160746976100014,0.020855045318603514,0.0004056033206497289,9,230,80,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 80}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10348,2.131186056137085,0.051840478246935495,0.022313356399536133,0.0011204426168486996,9,230,81,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 81}",0.7875,0.8125,0.8625,0.8375,0.825,0.825,0.025000000000000022,4756
10349,2.1519370555877684,0.044818655905481695,0.021306180953979494,0.00025015958950961345,9,230,82,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 82}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10350,2.1677966117858887,0.0641917719075389,0.02205486297607422,0.00028751775755968674,9,230,83,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 83}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10351,2.178809309005737,0.02438679875079151,0.022543954849243163,0.0007470981271178794,9,230,84,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 84}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10352,2.2417069911956786,0.028292845636959798,0.02257709503173828,0.0003263911650367648,9,230,85,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 85}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10353,2.235075902938843,0.04180323824299329,0.02269577980041504,0.0004469053335167038,9,230,86,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 86}",0.7875,0.825,0.8625,0.8375,0.825,0.8274999999999999,0.02423839928708167,4717
10354,2.277783966064453,0.05319609397321299,0.02305302619934082,0.00018670069207423138,9,230,87,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 87}",0.8,0.825,0.8625,0.8375,0.825,0.8299999999999998,0.020310096011589906,4429
10355,2.272957944869995,0.03689711323431632,0.023102426528930665,0.00062051859503735,9,230,88,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 88}",0.8,0.825,0.8625,0.8375,0.825,0.8299999999999998,0.020310096011589906,4429
10356,2.318470096588135,0.05201378560826104,0.023692989349365236,0.0009216304054322293,9,230,89,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 89}",0.8,0.825,0.8625,0.8375,0.825,0.8299999999999998,0.020310096011589906,4429
10357,2.3467899322509767,0.04446332837428492,0.023642826080322265,0.0006432065671039855,9,230,90,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 90}",0.8,0.825,0.8625,0.8375,0.825,0.8299999999999998,0.020310096011589906,4429
10358,2.369029331207275,0.04229074162666752,0.023687028884887697,0.00037913515857850423,9,230,91,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 91}",0.8,0.825,0.8625,0.8375,0.8125,0.8274999999999999,0.021505813167606573,4717
10359,2.3854186058044435,0.04225869539893531,0.024299478530883788,0.0009133628451468682,9,230,92,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 92}",0.8,0.825,0.8625,0.8375,0.8125,0.8274999999999999,0.021505813167606573,4717
10360,2.4217639446258543,0.044912984361374045,0.02427639961242676,0.0007654032353873186,9,230,93,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 93}",0.8,0.8125,0.8625,0.8375,0.8125,0.825,0.022360679774997904,4756
10361,2.464764404296875,0.07938936163567442,0.024860429763793945,0.0010603932813690745,9,230,94,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 94}",0.8,0.8125,0.8625,0.8375,0.8125,0.825,0.022360679774997904,4756
10362,2.4587456703186037,0.04276974561647248,0.024821949005126954,0.0005086340719861376,9,230,95,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 95}",0.8,0.8125,0.8625,0.8375,0.8125,0.825,0.022360679774997904,4756
10363,2.4879505157470705,0.013223809794130738,0.024508333206176756,0.0001500539638772417,9,230,96,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 96}",0.7875,0.8125,0.8625,0.8375,0.8125,0.8225000000000001,0.025495097567963948,4983
10364,2.544732427597046,0.05557698092110409,0.02595376968383789,0.0006551550809616993,9,230,97,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 97}",0.7875,0.8125,0.8625,0.8375,0.8125,0.8225000000000001,0.025495097567963948,4983
10365,2.5542985916137697,0.05680315251969029,0.025116729736328124,0.0003492130658262129,9,230,98,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 98}",0.8,0.8125,0.8625,0.8375,0.8125,0.825,0.022360679774997904,4756
10366,2.595004653930664,0.04783644204736667,0.026664590835571288,0.002129491446554015,9,230,99,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 99}",0.8,0.8125,0.8625,0.8375,0.8125,0.825,0.022360679774997904,4756
10367,2.6414363384246826,0.027826841039224268,0.028048324584960937,0.0010569570921371417,9,230,100,"{'max_depth': 9, 'max_features': 230, 'n_estimators': 100}",0.8,0.825,0.8625,0.8375,0.8125,0.8274999999999999,0.021505813167606573,4717
10368,0.03537530899047851,0.0027840215187620947,0.0027723789215087892,0.0003192491331254211,10,10,5,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 5}",0.6,0.7375,0.7375,0.75,0.6125,0.6875,0.06661456297237116,9062
10369,0.040588760375976564,0.004176838484364797,0.003008317947387695,0.00028469364363476867,10,10,6,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 6}",0.625,0.75,0.7875,0.775,0.6375,0.7150000000000001,0.06955213871621779,8663
10370,0.04546413421630859,0.0026071200006358144,0.0034412860870361326,0.0002575466928109266,10,10,7,"{'max_depth': 10, 'max_features': 10, 'n_estimators': 7}",0.6125,0.7125,0.8125,0.75,0.675,0.7125,0.06754628043053146,8734
